MONTH,CPI_adv,CPI_world,CPI_dev,Ghana_NEER,Ghana_official,Ghana_REER,CoteIvoire_NEER,CoteIvoire_official,CoteIvoire_REER,Nigeria_NEER,Nigeria_official,Nigeria_REER,Cameroon_NEER,Cameroon_official,Cameroon_REER,TAVG,TMAX,TMIN,PRCP,ICCO_price
2020-03-01,115.4406803,164.9652038,270.4081052,NA,5.599795455,NA,NA,593.5995909,NA,57.09253475,371.6272727,125.9483645,NA,592.91,NA,84.6,93.76415094,76.6374269,0.323611111,2338.471818
2020-04-01,115.0961755,164.6954549,270.5137837,NA,5.793022727,NA,NA,604.034,NA,51.60596249,387.7752273,115.5792368,NA,603.91,NA,83.58754864,92.26344086,75.77848101,0.25328125,2270.241429
2020-05-01,115.0810107,164.5937397,270.1499614,NA,5.779690476,NA,NA,601.911,NA,51.52993427,387.8107143,117.3314771,NA,601.69,NA,83.23188406,91.6,75.68823529,0.284690265,2315.988
2020-06-01,115.4188238,165.1005838,271.0401036,NA,5.785068182,NA,NA,586.1187045,NA,51.25666456,387.6243182,116.597015,NA,582.84,NA,80.33088235,87.20379147,74.16062176,0.360197368,2228.356818
2020-07-01,115.593165,165.6954527,272.866095,NA,5.767543478,NA,NA,574.7513696,NA,47.96748956,388.5452174,111.516263,NA,572.22,NA,78.31428571,84.10460251,72.97309417,0.138653846,2101.742609
2020-08-01,115.727151,166.0129346,273.6966448,NA,5.767190476,NA,NA,554.2230714,NA,46.65273051,385.1164286,109.9141081,NA,554.58,NA,78.23272727,85.59821429,71.26315789,0.069583333,2348.675714
2020-09-01,115.7345602,166.2862043,274.7910741,NA,5.783181818,NA,NA,556.4203182,NA,46.41799004,383.8654545,110.7182539,NA,556.25,NA,78.91101695,86.46195652,72.96551724,0.1953,2457.895909
2020-10-01,115.8300809,166.7219954,276.2421844,NA,5.81175,NA,NA,557.3707955,NA,46.21377011,382.2961364,111.7537618,NA,557.07,NA,80.24187726,87.88709677,73.28,0.293028169,2292.055909
2020-11-01,115.7082308,166.8043455,277.0085378,NA,5.84147619,NA,NA,554.8840238,NA,45.70093208,384.592619,112.5111955,NA,554.12,NA,82.00722022,90.73423423,74.16203704,0.302197802,2358.185238
2020-12-01,115.8056549,167.2306469,278.4140367,NA,5.864347826,NA,NA,539.7032174,NA,44.95990167,388.5641304,112.1308317,NA,539.01,NA,82.51778656,90.87264151,74.82564103,0.133658537,2407.201364
2021-01-01,116.2764111,168.0474836,280.1077714,NA,5.848357143,NA,NA,538.5711905,NA,45.31210092,384.3659524,112.8829495,NA,538.96,NA,82.77165354,91.64912281,74.11794872,0.270967742,2391.4065
2021-02-01,116.6700148,168.7883676,281.7615342,NA,5.8022,NA,NA,542.3259,NA,45.07934503,387.246,113.986692,NA,542.21,NA,84.47096774,93.51937984,76.42307692,0.695454545,2405.4415
2021-03-01,117.2612629,169.5434747,282.7785491,NA,5.741173913,NA,NA,551.2445435,NA,45.63807386,408.0904348,116.2582439,NA,551.27,NA,82.82432432,91.73743017,74.98051948,0.36030303,2462.466522
2021-04-01,117.7449728,170.2594121,284.0129398,NA,5.773613636,NA,NA,548.9641818,NA,45.58873264,409.185,117.2616814,NA,547.58,NA,83.765,92.20245399,76.31617647,0.246428571,2368.332857
2021-05-01,118.3064089,171.0667466,285.3487144,NA,5.775095238,NA,NA,539.8201905,NA,43.04186779,410.3504762,110.682359,NA,540.06,NA,83.26938776,91.40487805,75.99444444,0.228813559,2412.863
2021-06-01,118.887698,171.8215415,286.3991908,NA,5.821113636,NA,NA,543.2075,NA,42.10340024,410.4022727,108.0541295,NA,544.49,NA,81.48809524,88.90510949,74.99099099,0.111666667,2366.233636
2021-07-01,119.2719843,172.6830537,288.5803232,NA,5.914136364,NA,NA,554.6374318,NA,42.08156447,410.9781818,110.122607,NA,554.87,NA,79.16509434,85.74509804,73.4522293,0.396216216,2327.1
2021-08-01,119.5875598,173.2679721,289.8688822,NA,5.9825,NA,NA,557.2639091,NA,42.05264269,411.1036364,109.6230314,NA,557.23,NA,78.87817259,85.17283951,73.43262411,0.249078947,2484.311818
2021-09-01,119.9005472,173.9657273,291.6292785,NA,6.048590909,NA,NA,557.27175,NA,42.00696004,411.6909091,109.3415282,NA,557.3,NA,78.87763713,86.04519774,73.64739884,0.275960265,2558.093182
2021-10-01,120.6998231,175.4686098,294.9807537,NA,6.065579365,NA,NA,565.4105,NA,42.27921497,413.7283333,110.3518912,NA,565.41,NA,80.70588235,88.74666667,74.07189542,0.34990991,2567.569048
2021-11-01,121.2295332,176.6250136,297.8596341,NA,6.117265152,NA,NA,574.6220455,NA,42.59299728,414.0493182,112.1224473,NA,574.69,NA,82.12019231,90.45512821,74.19727891,0.267285714,2393.325909
2021-12-01,121.5828101,177.9509757,302.0545158,NA,6.165673913,NA,NA,580.3382391,NA,42.83631869,414.7330435,114.1057352,NA,580.3,NA,83.26506024,91.890625,75.19298246,0.951,2384.974091
2022-01-01,122.2948473,179.7050763,306.7431015,NA,6.238404762,NA,NA,579.2978571,NA,42.8469199,415.4547619,114.1154714,NA,579.75,NA,83.35353535,93.71830986,71.8627451,NA,2467.355238
2022-02-01,123.2824872,181.344468,309.991759,NA,6.502625,NA,NA,578.57725,NA,42.40282822,415.623,114.5739368,NA,578.35,NA,84.88590604,94.19166667,76.40449438,0.196666667,2550.945
2022-03-01,124.923657,184.3253257,316.4426447,NA,7.254804348,NA,NA,596.2976739,NA,43.06322016,416.1034783,116.9829265,NA,595.3,NA,84.1417004,92.92227979,75.62285714,0.211911765,2461.38
2022-04-01,125.7298704,186.3797902,322.0316993,NA,7.530690476,NA,NA,606.6892619,NA,43.50036139,415.6219048,119.4246852,NA,606.32,NA,82.9707113,91.05853659,74.42948718,0.361927711,2455.349
2022-05-01,126.7930748,187.8954192,324.5069962,NA,7.656113636,NA,NA,620.0733636,NA,44.6577634,415.7765909,124.2616657,NA,620.09,NA,81.94871795,89.96568627,74.71929825,0.440833333,2366.616818
2022-06-01,127.9480676,189.7976506,328.244818,NA,7.923045455,NA,NA,621.0732727,NA,45.22175551,416.9634091,126.2122298,NA,620.83,NA,79.79555556,87.37142857,73.11409396,0.613529412,2321.780909
2022-07-01,128.3062714,190.7085106,330.7200741,NA,8.160833333,NA,NA,643.9752857,NA,45.4143855,423.2421429,130.0258657,NA,644.43,NA,78.52,85.49032258,72.56097561,0.199,2239.582857
2022-08-01,128.60933,191.3308375,332.206074,NA,9.350478261,NA,NA,648.2172826,NA,45.11594229,426.9254348,131.2192039,NA,647.64,NA,76.88085106,83.09677419,71.51149425,0.161267606,2270.565652
2022-09-01,129.1741196,192.5283926,335.1303093,NA,10.125,NA,NA,662.12875,NA,45.29118538,434.7068182,133.1756825,NA,662.33,NA,77.82378855,84.11881188,72.75,0.378425197,2226.054545
2022-10-01,130.1837267,194.3746615,339.1500739,NA,11.99211905,NA,NA,666.6417143,NA,45.24655082,439.3264286,134.3522336,NA,667.6,NA,80.09313725,88.34682081,73.26760563,0.360263158,2245.005238
2022-11-01,130.2272555,194.9898289,341.5196897,NA,14.33802273,NA,NA,643.1078636,NA,44.01540643,443.4581818,131.8662061,NA,643.01,NA,81.94666667,90.44444444,73.92655367,0.329302326,2382.319545
2022-12-01,130.1124929,195.393984,343.5808039,NA,10.94890909,NA,NA,619.7637727,NA,42.54989406,449.6806818,129.2374623,NA,619.48,NA,82.14084507,91.69714286,73.45695364,0.184666667,2455.797619
2023-01-01,130.7545374,197.393589,349.5223999,NA,11.44052273,NA,NA,608.6253864,NA,41.66566955,461.0222727,126.8919164,NA,609.12,NA,83.1752988,93.40594059,73.00537634,0.235714286,2540.991429
2023-02-01,131.395369,199.2427367,354.8512525,NA,12.3627,NA,NA,612.1811,NA,41.20558823,461.09375,127.929683,NA,612.18,NA,84.28292683,93.48993289,75.87769784,0.208181818,2587.361
2023-03-01,131.9577613,201.1896111,360.8568072,NA,12.30469565,NA,NA,612.1725652,NA,41.44130185,460.8743478,130.2966896,NA,612.71,NA,83.14847162,91.92307692,74.60264901,0.210833333,2669.126957
2023-04-01,132.7014201,202.7121854,364.4846868,NA,11.418225,NA,NA,598.8536,NA,41.0370881,461.4186667,131.3640085,NA,598.08,NA,83.28286853,92.11818182,74.51445087,0.319259259,2823.433684
2023-05-01,132.9550347,203.3135672,366.0587274,NA,11.42784783,NA,NA,603.2006522,NA,41.36612784,463.3324638,134.9986617,NA,603.6,NA,82.6443662,90.92765957,74.75757576,0.25,2904.318636
2023-06-01,133.2724038,204.5207089,369.8926545,NA,11.31568182,NA,NA,605.7304091,NA,33.36522825,601.6656818,109.7890509,NA,605.13,NA,79.59003831,86.68867925,73.04145078,0.58373913,3124.218636
2023-07-01,133.5407493,206.7325559,378.0192373,NA,11.37988095,NA,NA,593.2469048,NA,24.45285228,775.527619,83.32992,NA,593.19,NA,79.17132867,86.04526749,73.6763285,0.3066875,3348.393333
2023-08-01,134.0720272,208.755879,384.4477553,NA,11.28021739,NA,NA,601.0115652,NA,25.01649083,766.908913,87.72072174,NA,601.31,NA,78.25,84.29387755,73.52017937,0.11875,3444.08
2023-09-01,134.3235496,209.9861583,388.6082038,NA,11.47564286,NA,NA,614.2060476,NA,25.25364131,769.1852381,90.90240833,NA,613.97,NA,79.21724138,86.45833333,73.53539823,0.196490066,3625.335714
2023-10-01,134.5353356,211.7766298,395.2057314,NA,11.75627273,NA,NA,620.9588636,NA,24.83408114,781.2322727,90.93038,NA,621.02,NA,80.81911263,89.29787234,73.97309417,0.342805755,3691.612273
2023-11-01,134.2200512,212.4147906,398.931878,NA,11.93945455,NA,NA,606.7287727,NA,23.77788365,815.5395455,88.6941625,NA,606.91,NA,82.45762712,91.30588235,74.68544601,0.418518519,4096.158182
2023-12-01,134.2292806,213.1376598,401.8638278,NA,12.00914286,NA,NA,601.9702143,NA,22.89206618,843.4155952,87.33266619,NA,601.63,NA,82.81578947,92.91729323,72.88311688,0.143333333,4253.875556
2024-01-01,134.5439788,215.0754727,408.705279,NA,12.04984783,NA,NA,600.8418261,NA,21.31004429,934.1944565,82.13078652,NA,601.51,NA,84.11666667,94.27924528,74.67073171,0.785789474,4947.7188
2024-02-01,135.1870694,217.2582864,415.3964935,NA,12.46166667,NA,NA,607.8579048,NA,12.85403369,1501.435714,50.9725719,NA,607.66,NA,85.9252669,96.37349398,76.81858407,0.156923077,5640.088095
2024-03-01,135.8332187,218.5731513,418.5160951,NA,12.93528571,NA,NA,603.1575476,NA,12.82086228,1517.838571,52.1649719,NA,603.33,NA,84.70980392,94.37563452,76.29145729,0.5375,7435.426
2024-04-01,136.3594631,220.0322678,422.6496827,NA,13.42309091,NA,NA,611.5625455,NA,15.87207953,1239.691136,66.23661545,NA,611.46,NA,84.88644689,93.60425532,76.13089005,0.285,9876.579545
2024-05-01,136.6373032,221.0701643,425.9296797,NA,14.21006522,NA,NA,607.088413,NA,13.77047075,1452.61,58.64398522,NA,606.68,NA,83.44363636,91.77631579,75.78534031,0.575,7763.369545
2024-06-01,136.7292444,221.7885883,428.5534662,NA,15.03275,NA,NA,609.56005,NA,13.0914118,1498.728,56.40597575,NA,609.68,NA,81.01115242,88.45495495,74.74752475,0.513571429,8380.1235
2024-07-01,137.0046852,223.3637857,434.0468536,NA,15.42295652,NA,NA,604.8713043,NA,12.20670941,1581.787609,54.39369,NA,604.9,NA,78.80412371,84.53441296,73.56818182,0.129734513,7164.618696
2024-08-01,137.1898775,224.3132046,437.2904791,NA,15.60461364,NA,NA,595.4271136,NA,12.06256668,1594.037955,54.88093727,NA,595.66,NA,77.47945205,83.32258065,72.18965517,0.091769912,6791.954545
2024-09-01,137.0775435,225.1138806,440.9715801,NA,15.69302381,NA,NA,590.8619048,NA,11.61590665,1632.94619,53.89686405,NA,590.63,NA,79.04210526,86.82403433,72.68949772,0.081941748,6421.822381
2024-10-01,137.4628573,226.5712034,445.594648,NA,16.00852174,NA,NA,601.8479783,NA,11.67040627,1639.960652,55.01920154,NA,601.56,NA,79.94117647,88.15322581,73.66995074,0.345238095,6582.857391
